nbSms,nbCalls,cumulativeCallDuration,averageCallDuration,isWeekDay,timeInDay,contactType
0,1,1243,1243.0,0,1,FAMILLE
0,1,326,326.0,1,2,FAMILLE
0,1,1164,1164.0,1,2,FAMILLE
0,1,1084,1084.0,1,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
0,1,57,57.0,1,0,FAMILLE
0,1,15,15.0,1,1,FAMILLE
0,1,0,0.0,1,2,FAMILLE
0,2,503,251.5,0,2,FAMILLE
0,1,0,0.0,0,1,FAMILLE
2,0,0,3.0,0,0,FAMILLE
0,2,909,454.5,1,2,AMI
6,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,0,0,AMI
4,0,0,3.0,0,1,AMI
2,0,0,3.0,0,1,AMI
6,0,0,3.0,0,0,AMI
1,0,0,3.0,0,0,AMI
8,0,0,3.0,0,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
0,1,0,0.0,0,1,AMI
0,2,5,2.5,0,0,AMI
0,2,84,42.0,0,0,AMI
3,0,0,3.0,1,2,AMI
0,1,8,8.0,1,2,AMI
2,3,1111,370.33334,1,2,AMI
1,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
3,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
7,0,0,3.0,1,2,AMI
0,1,5,5.0,1,1,AMI
2,0,0,3.0,1,1,AMI
0,1,367,367.0,1,2,AMI
2,0,0,3.0,1,0,AMI
10,0,0,3.0,1,1,AMI
7,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
6,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
0,2,14,7.0,1,2,AMI
1,1,37,37.0,1,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
7,0,0,3.0,1,0,AMI
0,1,99,99.0,1,2,AMI
5,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
10,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
0,1,30,30.0,1,2,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
0,3,76,25.333334,1,2,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
0,1,0,0.0,1,2,AMI
3,1,194,194.0,1,2,AMI
0,1,9,9.0,1,2,AMI
0,1,536,536.0,1,2,AMI
3,0,0,3.0,0,2,AMI
3,0,0,3.0,1,2,AMI
0,1,2536,2536.0,0,2,AMI
1,0,0,3.0,1,0,AMI
0,1,512,512.0,1,2,AMI
0,1,5,5.0,1,2,AMI
0,2,36,18.0,1,2,AMI
0,1,0,0.0,0,0,AMI
0,1,225,225.0,0,2,AMI
3,0,0,3.0,1,2,AMI
0,1,4,4.0,1,1,AMI
0,1,164,164.0,1,0,AMI
0,2,78,39.0,1,0,AMI
0,2,255,127.5,1,0,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,0,0,AMI
0,1,33,33.0,0,2,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
0,1,530,530.0,1,2,AMI
0,1,5,5.0,1,2,AMI
0,1,605,605.0,1,2,AMI
0,1,228,228.0,1,2,AMI
0,1,5,5.0,1,1,AMI
0,1,260,260.0,1,1,AMI
0,1,9,9.0,1,2,AMI
0,1,283,283.0,1,2,AMI
0,1,261,261.0,1,2,AMI
0,1,306,306.0,1,2,AMI
0,1,65,65.0,1,0,FAMILLE
0,1,101,101.0,1,2,FAMILLE
0,1,189,189.0,1,1,FAMILLE
0,2,111,55.5,1,0,FAMILLE
